LIMIT_BAL,AGE,code_repayment_sept,code_repayment_aug,code_repayment_july,code_repayment_june,code_repayment_may,code_repayment_april,Dues,Previous_payments,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
140000.0,35,0,0,0,0,0,0,585868.0,89638.0,0,1,0,0,1,0,1,0,0
230000.0,27,0,0,0,0,0,0,213189.0,30700.0,0,1,0,1,0,0,0,1,0
80000.0,34,0,0,0,0,0,0,366836.0,16458.0,1,0,0,1,0,0,0,1,0
680000.0,37,0,0,0,0,0,0,246485.0,172900.0,1,0,1,0,0,0,0,1,0
50000.0,30,0,0,0,0,0,0,218334.0,6935.0,1,0,0,1,0,0,0,0,1
230000.0,46,-1,-1,-1,-1,-1,-2,52311.0,12411.0,1,0,1,0,0,0,1,0,0
90000.0,41,0,0,0,0,0,0,381055.0,19257.0,0,1,0,1,0,0,1,0,0
210000.0,28,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,0,0,0,0,1,0
10000.0,26,1,-1,0,0,0,0,53248.0,14687.0,1,0,0,1,0,0,0,1,0
390000.0,34,-1,-1,-1,-1,-1,-1,53922.0,52137.0,1,0,1,0,0,0,0,1,0
120000.0,30,1,-2,-2,-2,-2,-1,150.0,350.0,0,1,1,0,0,0,1,0,0
260000.0,40,-1,-1,-1,-1,-1,-1,4690.0,8221.0,0,1,0,1,0,0,1,0,0
80000.0,32,0,0,2,0,0,0,84476.0,5762.0,0,1,0,1,0,0,0,1,0
60000.0,51,1,-1,-1,-1,-1,-2,1509.0,1509.0,0,1,0,0,1,0,1,0,0
380000.0,48,0,0,0,0,0,0,1968182.0,79004.0,0,1,0,1,0,0,1,0,0
320000.0,43,-1,-1,-1,-1,-1,-1,173240.0,158096.0,0,1,0,1,0,0,1,0,0
50000.0,28,0,0,0,0,2,0,189653.0,9900.0,1,0,0,1,0,0,0,1,0
20000.0,24,0,0,0,0,0,0,91119.0,4286.0,0,1,0,1,0,0,0,1,0
330000.0,37,-1,-1,-1,-1,0,0,26685.0,14889.0,0,1,0,1,0,0,1,0,0
360000.0,35,-2,-2,-2,-2,-2,-2,0.0,0.0,0,1,0,1,0,0,0,1,0
270000.0,43,0,0,0,0,0,0,622427.0,22052.0,0,1,0,1,0,0,1,0,0
20000.0,26,0,-1,-1,-1,-1,-1,34950.0,53260.0,1,0,1,0,0,0,0,1,0
180000.0,23,2,2,2,2,2,2,994830.0,39236.0,1,0,1,0,0,0,0,1,0
230000.0,29,-2,-2,-2,-2,-2,-2,1360.0,1715.0,0,1,1,0,0,0,0,1,0
110000.0,30,0,0,-1,2,2,2,261521.0,76137.0,1,0,0,1,0,0,1,0,0
130000.0,38,-1,-1,-1,-1,-1,-1,9058.0,18475.0,0,1,0,1,0,0,1,0,0
450000.0,42,-1,-1,-1,-1,-1,-1,88401.0,30264.0,0,1,1,0,0,0,1,0,0
110000.0,27,-1,-1,-2,-2,-2,-2,2280.0,4650.0,0,1,1,0,0,0,0,1,0
100000.0,27,2,0,0,3,2,0,428997.0,25000.0,1,0,0,1,0,0,0,1,0
30000.0,38,-1,-1,2,-1,0,0,19977.0,10196.0,0,1,0,1,0,0,1,0,0
140000.0,27,0,0,0,0,2,2,453869.0,15605.0,0,1,0,1,0,0,0,1,0
130000.0,56,1,2,2,2,2,3,410575.0,14500.0,1,0,0,0,1,0,1,0,0
60000.0,25,0,0,0,2,2,2,159181.0,7575.0,0,1,1,0,0,0,0,1,0
200000.0,45,0,0,0,0,0,0,619605.0,29008.0,0,1,0,1,0,0,1,0,0
50000.0,37,0,0,0,0,-1,-1,48238.0,6217.0,0,1,0,1,0,0,1,0,0
50000.0,53,2,2,2,0,0,2,45783.0,6491.0,0,1,0,1,0,0,0,1,0
260000.0,33,0,0,-1,-1,0,0,324854.0,123575.0,0,1,0,0,0,1,1,0,0
60000.0,25,0,0,0,0,0,0,257316.0,12460.0,0,1,0,1,0,0,0,1,0
210000.0,24,0,0,0,0,0,0,157967.0,6881.0,0,1,0,1,0,0,0,1,0
150000.0,28,2,2,2,0,0,0,838470.0,37747.0,0,1,1,0,0,0,0,1,0
450000.0,43,2,2,-2,-2,-2,-2,1000.0,0.0,1,0,1,0,0,0,1,0,0
180000.0,36,-1,-1,-1,-1,-1,-1,14740.0,21254.0,1,0,0,0,1,0,1,0,0
20000.0,24,0,0,0,0,0,0,106530.0,8061.0,1,0,0,1,0,0,0,1,0
200000.0,38,0,0,0,0,0,0,1045718.0,41620.0,0,1,1,0,0,0,1,0,0
20000.0,24,1,-1,-1,-1,-2,-1,3516.0,3516.0,0,1,1,0,0,0,0,1,0
50000.0,25,0,0,-1,0,0,-2,43926.0,25677.0,1,0,0,1,0,0,0,1,0
130000.0,53,0,0,0,0,0,0,560920.0,21403.0,0,1,0,0,1,0,0,1,0
210000.0,41,-2,-2,-2,-2,-2,-2,4161.0,1800.0,1,0,1,0,0,0,1,0,0
180000.0,35,0,0,0,0,0,0,46556.0,13500.0,0,1,0,1,0,0,1,0,0
120000.0,38,0,0,0,0,0,0,228156.0,34716.0,0,1,1,0,0,0,1,0,0
20000.0,24,0,0,0,0,0,0,114423.0,5610.0,0,1,1,0,0,0,0,1,0
100000.0,51,0,0,0,0,0,0,508441.0,25690.0,1,0,0,0,1,0,1,0,0
100000.0,24,0,0,0,0,0,0,609058.0,25138.0,0,1,0,1,0,0,0,1,0
50000.0,21,-1,-1,-1,-1,-1,-1,4632.0,4242.0,0,1,0,1,0,0,0,1,0
230000.0,39,-2,-2,-2,-2,-2,-2,0.0,0.0,0,1,0,1,0,0,1,0,0
30000.0,35,0,0,0,0,0,0,164923.0,7454.0,0,1,0,0,1,0,0,1,0
110000.0,49,0,0,0,0,0,0,457668.0,17138.0,1,0,0,1,0,0,1,0,0
410000.0,33,-1,-1,-1,-2,-1,-1,15966.0,12722.0,1,0,1,0,0,0,1,0,0
180000.0,27,-1,-1,-1,-1,-1,-1,7403.0,5374.0,1,0,1,0,0,0,0,1,0
210000.0,43,0,0,0,0,0,0,517377.0,18449.0,0,1,0,1,0,0,1,0,0
30000.0,47,2,0,0,0,2,2,169151.0,7845.0,1,0,1,0,0,0,0,1,0
20000.0,23,0,0,0,0,0,0,118128.0,7304.0,0,1,1,0,0,0,0,1,0
10000.0,29,2,0,0,2,2,2,34271.0,7700.0,1,0,0,1,0,0,1,0,0
20000.0,23,0,0,0,0,2,0,58987.0,14000.0,0,1,0,1,0,0,0,1,0
70000.0,44,-1,0,-1,-1,2,-1,17515.0,6930.0,1,0,0,0,1,0,1,0,0
160000.0,45,0,0,0,0,0,0,547078.0,12517.0,1,0,0,1,0,0,1,0,0
50000.0,57,0,0,0,0,0,0,262776.0,13257.0,0,1,0,0,1,0,1,0,0
60000.0,37,0,0,0,0,0,0,230510.0,8522.0,1,0,1,0,0,0,1,0,0
230000.0,43,1,-1,2,-1,0,-1,12947.0,12947.0,0,1,0,0,1,0,1,0,0
300000.0,54,0,0,-2,-2,-2,-2,234589.0,0.0,1,0,1,0,0,0,1,0,0
10000.0,49,1,2,0,0,0,0,27269.0,1000.0,0,1,0,1,0,0,0,1,0
70000.0,31,0,0,0,0,0,0,195336.0,15412.0,0,1,0,1,0,0,1,0,0
230000.0,27,0,0,0,0,0,0,96485.0,40241.0,0,1,0,1,0,0,1,0,0
100000.0,32,-1,-1,-1,-1,-1,0,2990.0,2565.0,0,1,1,0,0,0,1,0,0
70000.0,53,2,2,2,2,2,2,337691.0,13700.0,0,1,0,0,1,0,1,0,0
80000.0,27,0,0,0,0,0,0,406200.0,16274.0,0,1,1,0,0,0,0,1,0
120000.0,27,1,-2,-2,-2,-1,-1,1110.0,3128.0,0,1,0,1,0,0,0,1,0
180000.0,60,2,2,2,0,0,0,1019509.0,31622.0,0,1,0,1,0,0,1,0,0
30000.0,28,-1,-1,-2,-1,-1,-2,4522.0,2779.0,0,1,0,1,0,0,0,1,0
30000.0,56,2,2,2,2,2,2,97504.0,5100.0,0,1,0,1,0,0,1,0,0
150000.0,25,-1,-1,-2,-1,-1,-1,7104.0,1264.0,0,1,0,1,0,0,1,0,0
90000.0,33,0,0,0,0,0,0,433426.0,33435.0,1,0,0,1,0,0,0,1,0
50000.0,32,1,2,0,0,0,0,174613.0,7000.0,0,1,0,1,0,0,0,1,0
240000.0,32,-1,0,0,0,0,0,202098.0,108240.0,0,1,1,0,0,0,0,1,0
90000.0,25,0,0,0,0,0,0,280743.0,33933.0,0,1,1,0,0,0,0,1,0
20000.0,35,3,2,2,2,0,0,67150.0,4500.0,1,0,1,0,0,0,0,1,0
50000.0,27,0,0,0,2,2,2,271902.0,11106.0,0,1,0,0,1,0,0,1,0
160000.0,49,0,0,0,0,0,0,233230.0,11000.0,0,1,0,1,0,0,1,0,0
120000.0,50,0,0,0,2,0,0,726812.0,30109.0,1,0,0,0,1,0,0,1,0
240000.0,38,0,0,0,0,0,0,1247376.0,42365.0,0,1,0,1,0,0,1,0,0
50000.0,27,1,2,2,0,0,2,220479.0,7283.0,0,1,1,0,0,0,0,1,0
260000.0,28,-1,0,0,0,0,0,257486.0,16249.0,0,1,0,1,0,0,0,1,0
60000.0,27,2,2,0,0,0,2,126486.0,6806.0,0,1,1,0,0,0,0,1,0
200000.0,40,0,0,0,0,0,-1,938828.0,60139.0,0,1,0,0,0,1,0,0,1
200000.0,69,2,2,2,2,2,-2,10000.0,0.0,0,1,0,0,1,0,1,0,0
40000.0,24,0,0,0,0,2,0,221934.0,9533.0,0,1,1,0,0,0,0,1,0
450000.0,52,0,0,0,0,0,0,1884215.0,74552.0,1,0,1,0,0,0,1,0,0
200000.0,34,-1,-1,-2,-2,-1,-1,15794.0,14803.0,1,0,1,0,0,0,0,1,0
140000.0,23,0,0,0,0,0,0,88296.0,12147.0,0,1,0,1,0,0,0,1,0
210000.0,28,-1,-1,-1,-1,-1,-1,6611.0,4779.0,1,0,1,0,0,0,0,1,0
90000.0,37,0,0,0,0,0,0,497230.0,42200.0,0,1,0,0,1,0,1,0,0
50000.0,33,1,2,0,0,0,0,191897.0,4355.0,1,0,1,0,0,0,1,0,0
230000.0,34,-2,-2,-2,-2,-2,-2,615.0,615.0,0,1,0,1,0,0,1,0,0
100000.0,31,2,2,0,0,0,2,114337.0,6500.0,0,1,0,1,0,0,1,0,0
210000.0,47,-2,-2,-2,-2,-2,-2,50046.0,51039.0,1,0,0,0,1,0,1,0,0
180000.0,33,-1,-1,-1,-1,0,0,31849.0,23683.0,0,1,0,1,0,0,0,1,0
400000.0,44,0,0,2,0,0,0,700952.0,22753.0,0,1,0,1,0,0,1,0,0
50000.0,24,0,0,0,0,0,0,213529.0,49969.0,0,1,0,1,0,0,0,1,0
210000.0,41,-2,-2,-2,-2,-2,-2,8333.0,8333.0,0,1,0,1,0,0,0,1,0
50000.0,30,0,0,0,0,0,0,148448.0,7281.0,1,0,0,1,0,0,0,1,0
180000.0,28,0,0,0,0,0,0,75936.0,14550.0,0,1,1,0,0,0,0,1,0
20000.0,61,2,0,0,-2,-2,-2,29228.0,1400.0,1,0,0,0,1,0,0,1,0
50000.0,59,0,0,0,0,0,0,173541.0,8000.0,1,0,0,0,1,0,0,0,1
50000.0,26,2,2,2,0,0,0,140813.0,5373.0,1,0,0,0,1,0,0,1,0
70000.0,25,2,0,0,0,0,0,425526.0,16242.0,0,1,0,0,1,0,0,1,0
50000.0,26,0,0,0,0,0,0,215749.0,8971.0,0,1,0,1,0,0,1,0,0
80000.0,28,1,2,0,0,0,2,20433.0,3500.0,0,1,1,0,0,0,0,1,0
60000.0,27,0,0,0,0,2,0,152030.0,22000.0,1,0,1,0,0,0,0,1,0
10000.0,36,0,0,0,0,0,0,43319.0,4524.0,0,1,0,0,1,0,0,1,0
210000.0,29,-1,-1,-1,-1,2,-1,33842.0,5766.0,0,1,1,0,0,0,0,1,0
210000.0,30,-1,-1,-1,-1,0,-1,18199.0,13993.0,1,0,0,1,0,0,0,1,0
160000.0,34,1,-2,-2,-1,0,-1,880.0,3130.0,0,1,1,0,0,0,1,0,0
30000.0,59,0,0,0,0,0,0,144712.0,4857.0,1,0,0,0,1,0,0,1,0
360000.0,30,-2,-1,-1,-2,-2,-2,2500.0,2500.0,1,0,1,0,0,0,0,1,0
100000.0,25,0,0,-1,-1,-1,-1,99044.0,2950.0,1,0,0,1,0,0,0,1,0
230000.0,39,-1,-1,-1,-2,-2,-2,2845.0,3665.0,0,1,1,0,0,0,0,1,0
270000.0,27,-1,-1,-1,0,-1,-1,10585.0,14800.0,0,1,1,0,0,0,0,1,0
240000.0,33,0,0,2,0,0,2,294627.0,12000.0,1,0,0,0,1,0,1,0,0
320000.0,36,0,0,2,0,0,0,1676631.0,60617.0,1,0,0,1,0,0,0,1,0
360000.0,27,0,0,0,0,0,0,1731040.0,84355.0,0,1,1,0,0,0,0,1,0
20000.0,38,0,0,-1,-1,-1,-1,41265.0,2560.0,1,0,0,0,1,0,1,0,0
30000.0,24,0,-1,2,-1,0,0,8791.0,3533.0,0,1,1,0,0,0,0,1,0
130000.0,33,0,0,0,0,0,0,513405.0,21957.0,0,1,0,1,0,0,1,0,0
330000.0,32,0,0,0,0,0,0,84385.0,26307.0,0,1,1,0,0,0,0,1,0
220000.0,47,0,0,0,0,0,0,414770.0,15501.0,1,0,1,0,0,0,1,0,0
360000.0,32,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,1,0,0,0,0,1,0
140000.0,59,2,0,0,0,0,0,386458.0,15000.0,0,1,0,0,1,0,0,1,0
430000.0,47,1,-1,-1,-1,-1,-1,48912.0,75094.0,1,0,0,0,1,0,0,1,0
170000.0,53,-2,-2,-2,-2,-2,-2,2169.0,2969.0,0,1,1,0,0,0,0,1,0
200000.0,28,1,-1,-1,-1,-1,-1,9231.0,9231.0,0,1,0,1,0,0,1,0,0
100000.0,40,-1,-1,-1,0,-1,-1,2282.0,2282.0,0,1,0,1,0,0,1,0,0
290000.0,41,-1,-1,-1,-1,-1,-1,24694.0,20938.0,0,1,0,1,0,0,0,1,0
170000.0,31,-2,-2,-2,-2,-2,-2,35599.0,62225.0,0,1,0,1,0,0,1,0,0
200000.0,28,-1,0,0,0,0,0,65591.0,20945.0,1,0,0,1,0,0,1,0,0
340000.0,42,0,0,0,0,0,0,1982054.0,327564.0,0,1,1,0,0,0,0,1,0
180000.0,35,0,0,0,0,0,0,295443.0,35163.0,0,1,1,0,0,0,1,0,0
60000.0,57,0,0,0,0,0,0,215867.0,12800.0,0,1,0,1,0,0,0,1,0
500000.0,51,0,0,0,0,0,0,481588.0,23000.0,1,0,1,0,0,0,0,1,0
20000.0,27,0,0,0,2,0,0,62595.0,10614.0,0,1,0,1,0,0,0,1,0
20000.0,24,0,0,0,2,0,0,114720.0,12115.0,0,1,1,0,0,0,0,1,0
490000.0,30,0,0,0,0,0,0,1185021.0,43181.0,0,1,0,1,0,0,1,0,0
200000.0,24,0,0,0,0,0,0,1181743.0,38369.0,0,1,0,1,0,0,0,1,0
40000.0,28,0,0,2,0,0,0,190773.0,9226.0,0,1,0,1,0,0,1,0,0
420000.0,31,-1,0,0,0,-1,-1,232562.0,151600.0,1,0,1,0,0,0,0,1,0
440000.0,48,0,0,0,0,0,0,135908.0,18000.0,1,0,0,1,0,0,1,0,0
100000.0,36,2,0,0,0,0,2,268791.0,23318.0,1,0,0,0,1,0,0,1,0
410000.0,28,0,0,0,0,0,0,455480.0,34000.0,1,0,1,0,0,0,0,1,0
470000.0,31,-1,-1,2,-1,-1,-1,27357.0,17485.0,1,0,0,0,1,0,0,1,0
160000.0,37,0,0,0,0,0,0,163860.0,40628.0,0,1,0,1,0,0,0,0,1
200000.0,32,0,0,0,0,0,0,1650529.0,70021.0,1,0,1,0,0,0,0,1,0
200000.0,43,0,0,0,0,0,0,1132880.0,40064.0,0,1,0,0,0,1,1,0,0
240000.0,28,0,0,0,0,0,0,1111005.0,40100.0,0,1,1,0,0,0,0,1,0
250000.0,56,-1,-1,-1,-1,-1,-1,52286.0,71191.0,1,0,0,0,1,0,1,0,0
80000.0,27,0,0,0,0,0,0,76702.0,38832.0,0,1,0,0,1,0,1,0,0
130000.0,49,2,2,2,2,2,2,428347.0,17600.0,1,0,1,0,0,0,0,1,0
50000.0,31,0,0,0,0,0,0,208840.0,13064.0,0,1,0,1,0,0,1,0,0
140000.0,28,0,0,0,-1,-1,-1,113780.0,113355.0,0,1,0,1,0,0,1,0,0
390000.0,33,0,-1,0,0,0,0,172395.0,67893.0,0,1,1,0,0,0,1,0,0
20000.0,28,0,0,0,0,0,0,66216.0,28500.0,1,0,1,0,0,0,0,1,0
100000.0,35,0,0,0,0,-2,-2,89081.0,3700.0,0,1,0,1,0,0,1,0,0
210000.0,42,-1,-1,-1,-1,-1,-1,21109.0,20176.0,1,0,1,0,0,0,1,0,0
200000.0,37,0,0,0,0,0,0,272509.0,36903.0,0,1,1,0,0,0,0,1,0
450000.0,48,-2,-2,-2,-2,-2,-2,194692.0,262695.0,1,0,1,0,0,0,1,0,0
200000.0,24,0,0,0,0,0,0,921545.0,34142.0,0,1,1,0,0,0,1,0,0
30000.0,36,2,0,0,0,0,0,144888.0,10043.0,1,0,1,0,0,0,0,1,0
200000.0,35,-1,-1,-1,-1,-2,-2,4784.0,3075.0,0,1,0,1,0,0,0,1,0
130000.0,27,0,0,0,0,0,0,669016.0,26830.0,0,1,0,0,0,1,0,1,0
300000.0,29,-2,-2,-2,-2,-2,-2,0.0,0.0,1,0,0,1,0,0,0,1,0
340000.0,38,-2,-2,-2,-2,-2,-2,780.0,780.0,0,1,0,1,0,0,0,1,0
200000.0,36,-1,-1,-1,0,-1,-1,13813.0,12025.0,0,1,0,1,0,0,1,0,0
280000.0,49,0,0,0,0,0,0,395125.0,80334.0,0,1,0,1,0,0,1,0,0
340000.0,29,0,0,0,0,0,0,910602.0,73941.0,0,1,0,0,0,1,0,1,0
400000.0,31,-2,-2,-2,-2,-2,-2,5048.0,4877.0,0,1,1,0,0,0,0,1,0
200000.0,39,0,0,-1,0,0,2,117700.0,48115.0,1,0,0,1,0,0,0,1,0
100000.0,29,0,0,0,0,0,0,257096.0,27500.0,0,1,1,0,0,0,0,1,0
110000.0,51,0,0,0,0,0,0,323063.0,12100.0,1,0,0,1,0,0,0,1,0
50000.0,55,1,2,0,0,-1,-1,179174.0,6039.0,1,0,0,1,0,0,1,0,0
140000.0,40,0,0,0,0,0,0,451782.0,21464.0,0,1,0,1,0,0,1,0,0
140000.0,32,0,0,0,0,0,0,144050.0,16673.0,1,0,0,1,0,0,0,1,0
200000.0,29,1,-2,-2,-2,-2,-2,0.0,246.0,0,1,0,1,0,0,0,1,0
200000.0,29,0,0,0,0,0,-1,213546.0,66465.0,0,1,0,1,0,0,1,0,0
470000.0,49,0,0,0,0,0,0,896687.0,31526.0,1,0,0,1,0,0,1,0,0
430000.0,37,0,0,0,0,0,0,64231.0,10533.0,0,1,0,1,0,0,1,0,0
20000.0,42,0,0,0,0,0,0,105108.0,6987.0,0,1,0,0,1,0,1,0,0
310000.0,37,-2,-2,-2,-1,0,0,589136.0,183694.0,0,1,0,1,0,0,1,0,0
50000.0,28,0,0,0,0,0,0,235616.0,52507.0,1,0,1,0,0,0,0,1,0
130000.0,30,0,0,0,0,-1,-1,34059.0,9394.0,0,1,1,0,0,0,1,0,0
400000.0,40,-1,-1,-1,-2,-2,-2,9766.0,6472.0,0,1,1,0,0,0,1,0,0
70000.0,41,0,0,0,0,0,0,201187.0,9077.0,0,1,0,0,1,0,0,1,0
210000.0,40,-2,-2,-2,-2,-2,-2,15152.0,680.0,0,1,1,0,0,0,1,0,0
300000.0,32,0,0,0,0,-2,-2,385113.0,10350.0,0,1,0,1,0,0,1,0,0
180000.0,30,1,-1,-1,-2,-2,-2,1186.0,1186.0,1,0,1,0,0,0,0,1,0
10000.0,44,1,2,0,0,0,0,53357.0,3359.0,1,0,0,0,1,0,0,1,0
20000.0,26,0,0,0,0,2,0,109452.0,6377.0,0,1,0,1,0,0,1,0,0
10000.0,41,2,2,2,0,0,2,38012.0,6390.0,1,0,0,0,1,0,0,1,0
10000.0,23,1,2,3,3,2,0,44790.0,4400.0,0,1,0,1,0,0,0,1,0
160000.0,27,1,-1,-1,-2,-2,-2,418.0,418.0,0,1,0,1,0,0,0,1,0
100000.0,32,0,0,0,0,0,0,274769.0,10166.0,1,0,0,1,0,0,0,1,0
200000.0,39,-1,-1,2,-1,0,0,4985.0,2507.0,1,0,0,1,0,0,1,0,0
140000.0,35,1,2,0,0,0,0,770165.0,23811.0,0,1,0,1,0,0,0,1,0
370000.0,35,0,0,0,0,0,0,1159688.0,43227.0,0,1,0,1,0,0,1,0,0
300000.0,28,0,0,0,-1,-1,-2,43611.0,35701.0,0,1,1,0,0,0,0,1,0
30000.0,44,1,-2,-2,-2,-2,-1,379.0,379.0,0,1,0,0,1,0,1,0,0
290000.0,29,0,0,0,0,0,0,1392866.0,53120.0,0,1,0,1,0,0,0,1,0
370000.0,30,0,0,0,0,0,0,1702223.0,71000.0,1,0,1,0,0,0,0,1,0
30000.0,23,0,0,0,0,0,0,163655.0,12000.0,1,0,0,1,0,0,0,1,0
20000.0,24,0,0,2,0,0,0,82078.0,13320.0,1,0,0,1,0,0,0,1,0
50000.0,43,0,0,0,0,0,0,80959.0,17705.0,1,0,0,1,0,0,0,1,0
80000.0,45,0,0,0,0,-2,-2,31964.0,12565.0,1,0,0,1,0,0,1,0,0
80000.0,54,0,0,0,0,0,0,258701.0,9211.0,1,0,0,0,0,1,1,0,0
120000.0,30,0,0,0,0,0,0,286406.0,19354.0,1,0,0,1,0,0,0,1,0
30000.0,26,1,3,2,2,0,0,182096.0,4632.0,1,0,0,1,0,0,0,1,0
30000.0,27,0,0,0,0,2,2,72258.0,11000.0,0,1,0,1,0,0,0,1,0
50000.0,23,0,0,0,0,0,0,187098.0,7015.0,0,1,1,0,0,0,0,1,0
240000.0,55,1,4,3,2,2,2,581284.0,14600.0,1,0,1,0,0,0,1,0,0
20000.0,24,0,-1,-1,-1,-1,-1,13504.0,5344.0,1,0,0,1,0,0,0,1,0
440000.0,37,0,0,0,0,0,0,1307907.0,173971.0,1,0,1,0,0,0,0,1,0
360000.0,38,0,0,0,0,0,0,268959.0,12723.0,0,1,0,1,0,0,1,0,0
80000.0,29,0,0,0,0,0,0,114881.0,6552.0,0,1,1,0,0,0,0,1,0
80000.0,37,-2,-2,-2,-2,-2,-2,25034.0,18937.0,0,1,0,0,1,0,0,0,1
40000.0,38,0,0,0,2,0,0,233513.0,10700.0,0,1,0,1,0,0,1,0,0
30000.0,24,0,0,0,0,0,0,146379.0,7379.0,0,1,1,0,0,0,0,1,0
200000.0,30,-2,-1,2,-1,-1,-2,23807.0,24569.0,0,1,0,1,0,0,1,0,0
260000.0,26,0,0,0,0,0,0,1500554.0,52086.0,0,1,0,1,0,0,0,1,0
20000.0,25,-2,-2,-2,-2,-2,-2,14648.0,34184.0,1,0,1,0,0,0,0,1,0
50000.0,35,0,0,0,0,0,0,257026.0,11381.0,1,0,0,0,1,0,0,1,0
320000.0,50,0,0,0,2,0,0,1565261.0,56360.0,0,1,0,1,0,0,1,0,0
90000.0,55,0,0,0,0,0,0,156848.0,31000.0,1,0,0,1,0,0,1,0,0
80000.0,31,0,0,0,0,3,2,324470.0,12638.0,1,0,0,1,0,0,0,1,0
160000.0,40,1,-1,-1,-2,-2,-1,4345.0,5005.0,0,1,0,1,0,0,1,0,0
30000.0,35,0,0,0,0,0,0,121539.0,13349.0,0,1,0,0,1,0,1,0,0
230000.0,35,-2,-2,-2,-2,-2,-2,14686.0,17478.0,1,0,1,0,0,0,1,0,0
280000.0,35,-1,2,2,-1,2,-1,2801.0,3131.0,0,1,1,0,0,0,0,1,0
160000.0,32,-2,-2,-2,-2,-2,-2,2189.0,2139.0,0,1,1,0,0,0,0,1,0
100000.0,38,-1,-1,-1,-1,-1,-1,6811.0,5142.0,0,1,1,0,0,0,1,0,0
200000.0,42,-1,-1,2,-1,-1,-1,12533.0,9648.0,0,1,1,0,0,0,1,0,0
80000.0,52,0,0,0,0,0,0,296203.0,11702.0,1,0,0,1,0,0,1,0,0
240000.0,29,-1,-1,-1,-1,-1,-1,12010.0,10148.0,0,1,0,1,0,0,0,1,0
400000.0,35,2,0,0,0,0,0,1041017.0,204969.0,0,1,0,1,0,0,0,1,0
360000.0,37,-1,-1,0,-1,-1,-1,74609.0,57479.0,0,1,0,1,0,0,1,0,0
40000.0,25,0,0,2,2,2,2,147783.0,8500.0,0,1,0,1,0,0,1,0,0
110000.0,26,2,2,2,2,2,2,558473.0,26800.0,0,1,0,1,0,0,1,0,0
330000.0,34,-1,0,-1,0,0,0,180257.0,81523.0,0,1,1,0,0,0,0,1,0
10000.0,30,0,0,0,3,2,0,57890.0,5156.0,1,0,0,0,1,0,1,0,0
100000.0,28,0,0,0,0,0,0,253596.0,16127.0,1,0,1,0,0,0,0,1,0
210000.0,37,-2,-2,-2,-2,-2,-2,7763.0,12362.0,0,1,0,1,0,0,1,0,0
30000.0,31,0,0,0,2,2,0,168202.0,7124.0,0,1,0,0,1,0,0,1,0
120000.0,37,-1,-1,-2,-2,-2,-2,18486.0,0.0,0,1,0,1,0,0,1,0,0
90000.0,29,-1,-1,-1,0,0,-1,58215.0,32569.0,1,0,0,1,0,0,1,0,0
500000.0,35,1,-1,-1,-1,-1,-1,80333.0,147639.0,0,1,1,0,0,0,0,1,0
200000.0,51,-1,-1,-1,-1,0,-1,25756.0,27613.0,1,0,0,0,1,0,0,0,1
50000.0,56,1,2,0,0,0,0,174841.0,4273.0,1,0,1,0,0,0,0,1,0
50000.0,28,3,2,2,7,7,7,14350.0,50.0,0,1,0,0,1,0,0,1,0
100000.0,30,0,0,0,0,0,2,551913.0,20548.0,0,1,0,1,0,0,1,0,0
150000.0,27,0,0,0,0,0,0,607756.0,70800.0,1,0,0,1,0,0,0,1,0
320000.0,31,-2,-2,-2,-2,-2,-1,24803.0,23765.0,0,1,1,0,0,0,0,1,0
220000.0,39,-1,-1,-1,-1,-1,-1,34292.0,35030.0,0,1,1,0,0,0,1,0,0
230000.0,35,0,0,-2,-2,-2,-2,22909.0,0.0,0,1,1,0,0,0,1,0,0
20000.0,24,5,4,3,2,2,-2,118322.0,0.0,1,0,0,0,1,0,0,1,0
200000.0,25,-2,-2,-1,-1,0,-1,96524.0,51776.0,0,1,0,1,0,0,0,1,0
60000.0,24,0,0,0,0,2,0,264673.0,12422.0,1,0,0,0,1,0,0,1,0
170000.0,33,-1,2,2,-1,-1,-2,3872.0,2038.0,1,0,0,1,0,0,1,0,0
80000.0,45,0,0,0,0,0,0,480342.0,18145.0,0,1,0,1,0,0,1,0,0
200000.0,42,0,0,0,0,2,-1,8112.0,6423.0,0,1,0,0,1,0,1,0,0
230000.0,35,-2,-2,-2,-2,-2,-2,9000.0,0.0,0,1,1,0,0,0,1,0,0
200000.0,45,0,0,0,0,0,0,1006373.0,43820.0,1,0,0,1,0,0,1,0,0
50000.0,53,0,0,0,0,0,0,157323.0,10724.0,1,0,0,0,1,0,1,0,0
360000.0,45,-1,-1,-1,-1,-1,-1,23032.0,5091.0,1,0,0,1,0,0,1,0,0
40000.0,27,0,0,0,0,0,0,236800.0,10026.0,1,0,0,1,0,0,0,1,0
180000.0,28,-2,-2,-2,-2,-2,-1,511764.0,153356.0,0,1,1,0,0,0,0,1,0
360000.0,36,0,0,-1,0,0,0,605488.0,194990.0,1,0,1,0,0,0,1,0,0
370000.0,35,-2,-2,-2,-2,-2,-2,102776.0,96845.0,0,1,0,1,0,0,0,1,0
30000.0,26,2,2,2,2,2,2,179281.0,6778.0,0,1,0,1,0,0,1,0,0
